location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,location_geom
Chelan-Woodin Ave,CHELAN,US,pm25,2.1,2022-04-22 03:00:00.000000 UTC,µg/m³,AirNow,1.0,47.83861,-120.02306,POINT(47.83861 1)
Lakeview - Center &,LAKE,US,pm25,2.6,2022-05-17 07:00:00.000000 UTC,µg/m³,AirNow,1.0,42.189215,-120.353969,POINT(42.189215 1)
Ashland Fire Dept,JACKSON,US,pm25,2.2,2022-04-23 03:00:00.000000 UTC,µg/m³,AirNow,1.0,42.1941,-122.7086,POINT(42.1941 1)
Mayaguez 59,MAYAGUEZ,US,pm25,13.9,2022-05-09 17:00:00.000000 UTC,µg/m³,AirNow,1.0,18.214167,-67.144167,POINT(18.214167 1)
Erie,Toledo,US,pm25,5.0,2022-05-13 16:00:00.000000 UTC,µg/m³,AirNow,1.0,41.644067,-83.54625,POINT(41.644067 1)
Geronimo,Tucson,US,pm25,6.0,2022-05-20 11:00:00.000000 UTC,µg/m³,AirNow,1.0,32.25,-110.9667,POINT(32.25 1)
Cookeville,Cookeville,US,pm25,15.0,2022-05-19 10:00:00.000000 UTC,µg/m³,AirNow,1.0,36.1857,-85.4921,POINT(36.1857 1)
Boston-Von Hillern,SUFFOLK,US,pm25,4.0,2022-05-03 13:00:00.000000 UTC,µg/m³,AirNow,1.0,42.325197,-71.056056,POINT(42.325197 1)
South Phoenix,Phoenix-Mesa-Scottsdale,US,pm25,15.7,2022-04-28 23:00:00.000000 UTC,µg/m³,AirNow,1.0,33.4033,-112.0731,POINT(33.4033 1)
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,pm25,8.0,2022-05-21 19:00:00.000000 UTC,µg/m³,AirNow,1.0,41.529999,-90.587502,POINT(41.529999 1)
Hilo,Hilo,US,pm25,1.0,2022-05-22 04:00:00.000000 UTC,µg/m³,AirNow,1.0,19.717562,-155.110535,POINT(19.717562 1)
Salem - State Hospit,Salem,US,pm25,2.2,2022-05-12 07:00:00.000000 UTC,µg/m³,AirNow,1.0,44.943114,-123.005934,POINT(44.943114 1)
Strongstown,Indiana,US,pm25,6.6,2022-05-15 13:00:00.000000 UTC,µg/m³,AirNow,1.0,40.5633,-78.92,POINT(40.5633 1)
PECK,Wichita,US,pm25,8.8,2022-04-27 19:00:00.000000 UTC,µg/m³,AirNow,1.0,37.4769,-97.3664,POINT(37.4769 1)
Portland Lane Middle,MULTNOMAH,US,pm25,5.2,2022-05-04 14:00:00.000000 UTC,µg/m³,AirNow,1.0,45.47142,-122.60147,POINT(45.47142 1)
Seattle-South Park,Seattle-Tacoma-Bellevue,US,pm25,5.6,2022-05-07 16:00:00.000000 UTC,µg/m³,AirNow,1.0,47.5297,-122.3203,POINT(47.5297 1)
PittsfieldES,BERKSHIRE,US,pm25,4.0,2022-04-28 23:00:00.000000 UTC,µg/m³,AirNow,1.0,42.453035,-73.238776,POINT(42.453035 1)
Elk Grove,Sacramento--Arden-Arcade--Roseville,US,pm25,6.0,2022-04-17 03:00:00.000000 UTC,µg/m³,AirNow,1.0,38.302591,-121.420838,POINT(38.302591 1)
Silverton,MARION,US,pm25,2.2,2022-05-07 21:00:00.000000 UTC,µg/m³,AirNow,1.0,45.014998,-122.790382,POINT(45.014998 1)
Athens,Athens-Clarke County,US,pm25,4.1,2022-05-13 19:00:00.000000 UTC,µg/m³,AirNow,1.0,33.925,-83.3575,POINT(33.925 1)
Fresno-Pacific,Fresno,US,pm25,5.0,2022-04-28 16:00:00.000000 UTC,µg/m³,AirNow,1.0,36.72622,-119.73249,POINT(36.72622 1)
Thompson Falls HS,SANDERS,US,pm25,3.6,2022-05-04 06:00:00.000000 UTC,µg/m³,AirNow,1.0,47.594395,-115.323746,POINT(47.594395 1)
GANDY,Tampa-St. Petersburg-Clearwater,US,pm25,6.0,2022-05-06 04:00:00.000000 UTC,µg/m³,AirNow,1.0,27.8928,-82.5383,POINT(27.8928 1)
Mt Hall,BOUNDARY,US,pm25,3.5,2022-05-07 17:00:00.000000 UTC,µg/m³,AirNow,1.0,48.894014,-116.359419,POINT(48.894014 1)
Bennington,Bennington,US,pm25,1.6,2022-04-19 03:00:00.000000 UTC,µg/m³,AirNow,1.0,42.887501,-73.249702,POINT(42.887501 1)
Seattle-Beacon Hill,Seattle-Tacoma-Bellevue,US,pm25,4.0,2022-04-29 15:00:00.000000 UTC,µg/m³,AirNow,1.0,47.568236,-122.308628,POINT(47.568236 1)
CHIWAUKEE,Chicago-Naperville-Joliet,US,pm25,7.4,2022-05-13 12:00:00.000000 UTC,µg/m³,AirNow,1.0,42.5047,-87.8111,POINT(42.5047 1)
Camp Pendleton,San Diego-Carlsbad-San Marcos,US,pm25,10.1,2022-05-05 19:00:00.000000 UTC,µg/m³,AirNow,1.0,33.217026,-117.396156,POINT(33.217026 1)
Springfield City Hal,Eugene-Springfield,US,pm25,3.4,2022-05-18 18:00:00.000000 UTC,µg/m³,AirNow,1.0,44.046683,-123.017736,POINT(44.046683 1)
Manhattan/IS143,New York-Northern New Jersey-Long Island,US,pm25,0.5,2022-05-04 05:00:00.000000 UTC,µg/m³,AirNow,1.0,40.8492,-73.9319,POINT(40.8492 1)
Yacolt-Yacolt Rd,CLARK,US,pm25,5.1,2022-04-08 03:00:00.000000 UTC,µg/m³,AirNow,1.0,45.863899,-122.410889,POINT(45.863899 1)
Ranchos,DOUGLAS,US,pm25,0.0,2022-05-04 12:00:00.000000 UTC,µg/m³,AirNow,1.0,38.897611,-119.732101,POINT(38.897611 1)
Willits Blosser Lane,MENDOCINO,US,pm25,12.0,2022-05-11 02:00:00.000000 UTC,µg/m³,AirNow,1.0,39.39861,-123.35872,POINT(39.39861 1)
Lebanon,Lebanon,US,pm25,3.9,2022-05-15 20:00:00.000000 UTC,µg/m³,AirNow,1.0,43.629605,-72.309499,POINT(43.629605 1)
Shelton-W Franklin,Shelton,US,pm25,1.8,2022-05-06 21:00:00.000000 UTC,µg/m³,AirNow,1.0,47.213551,-123.100807,POINT(47.213551 1)
Lake City,Lake City,US,pm25,11.7,2022-04-29 22:00:00.000000 UTC,µg/m³,AirNow,1.0,30.1783,-82.6192,POINT(30.1783 1)
Cave Camp - Timpanog,UTAH,US,pm25,-2.0,2022-05-15 14:00:00.000000 UTC,µg/m³,AirNow,1.0,40.44194,-111.71341,POINT(40.44194 1)
Newport-Calispel,PEND OREILLE,US,pm25,2.4,2022-05-11 07:00:00.000000 UTC,µg/m³,AirNow,1.0,48.181952,-117.053102,POINT(48.181952 1)
DCNearRoad,Washington-Arlington-Alexandria,US,pm25,15.0,2022-05-11 15:00:00.000000 UTC,µg/m³,AirNow,1.0,38.894749,-76.953427,POINT(38.894749 1)
Pinedale Gaseous,SUBLETTE,US,pm25,9.0,2022-04-28 20:00:00.000000 UTC,µg/m³,AirNow,1.0,42.8698,-109.8708,POINT(42.8698 1)
Lima,Lima,US,pm25,8.3,2022-04-30 02:00:00.000000 UTC,µg/m³,AirNow,1.0,40.771,-84.0539,POINT(40.771 1)
South Pass,Riverton,US,pm25,0.0,2022-05-13 06:00:00.000000 UTC,µg/m³,AirNow,1.0,42.5275,-108.7203,POINT(42.5275 1)
Ritzville-Alder St,ADAMS,US,pm25,2.2,2022-03-30 03:00:00.000000 UTC,µg/m³,AirNow,1.0,47.127998,-118.381897,POINT(47.127998 1)
FIVCO,Huntington-Ashland,US,pm25,12.4,2022-04-30 18:00:00.000000 UTC,µg/m³,AirNow,1.0,38.4592,-82.6339,POINT(38.4592 1)
Indpls-W.18th St,Indianapolis,US,pm25,7.0,2022-05-15 20:00:00.000000 UTC,µg/m³,AirNow,1.0,39.7889,-86.2147,POINT(39.7889 1)
Reading Airport,Reading,US,pm25,5.2,2022-04-29 23:00:00.000000 UTC,µg/m³,AirNow,1.0,40.3833,-75.9686,POINT(40.3833 1)
Seattle-Duwamish,Seattle-Tacoma-Bellevue,US,pm25,5.0,2022-04-27 15:00:00.000000 UTC,µg/m³,AirNow,1.0,47.559975,-122.338265,POINT(47.559975 1)
NORMAL,Bloomington-Normal,US,pm25,7.0,2022-05-03 03:00:00.000000 UTC,µg/m³,AirNow,1.0,40.5169,-88.9975,POINT(40.5169 1)
Blair,WASHINGTON,US,pm25,0.0,2022-05-02 17:00:00.000000 UTC,µg/m³,AirNow,1.0,41.550658,-96.146622,POINT(41.550658 1)
Tallahassee Communit,Tallahassee,US,pm25,12.8,2022-05-17 21:00:00.000000 UTC,µg/m³,AirNow,1.0,30.4397,-84.3483,POINT(30.4397 1)
Nogales ITN,SONORA,US,pm25,7.0,2022-05-07 16:00:00.000000 UTC,µg/m³,AirNow,1.0,31.291294,-110.951508,POINT(31.291294 1)
Princess Anne,SOMERSET,US,pm25,3.4,2022-04-28 06:00:00.000000 UTC,µg/m³,AirNow,1.0,38.176541,-75.701489,POINT(38.176541 1)
Children's Park Site,Tucson,US,pm25,0.0,2022-05-18 19:00:00.000000 UTC,µg/m³,AirNow,1.0,32.2953,-110.9822,POINT(32.2953 1)
Ranchos,DOUGLAS,US,pm25,0.0,2022-05-11 02:00:00.000000 UTC,µg/m³,AirNow,1.0,38.897611,-119.732101,POINT(38.897611 1)
Grand Canyon ozone b,COCONINO,US,pm25,7.7,2022-05-07 15:00:00.000000 UTC,µg/m³,AirNow,1.0,36.060444,-112.107028,POINT(36.060444 1)
Muscogee (Creek) Nat,TULSA,US,pm25,23.6,2022-05-10 20:00:00.000000 UTC,µg/m³,AirNow,1.0,35.901324,-96.012749,POINT(35.901324 1)
Temecula (Lake Skinn,Riverside-San Bernardino-Ontario,US,pm25,7.8,2022-05-05 21:00:00.000000 UTC,µg/m³,AirNow,1.0,33.583099,-117.072197,POINT(33.583099 1)
Scottsbluff HS,Scottsbluff,US,pm25,1.0,2022-05-13 00:00:00.000000 UTC,µg/m³,AirNow,1.0,41.875556,-103.658056,POINT(41.875556 1)
Elk Grove,Sacramento--Arden-Arcade--Roseville,US,pm25,1.0,2022-05-06 11:00:00.000000 UTC,µg/m³,AirNow,1.0,38.302591,-121.420838,POINT(38.302591 1)
Trenton,Augusta-Richmond County,US,pm25,15.0,2022-05-16 01:00:00.000000 UTC,µg/m³,AirNow,1.0,33.7397,-81.8536,POINT(33.7397 1)
BRAIDWD,Chicago-Naperville-Joliet,US,pm25,5.1,2022-05-23 06:00:00.000000 UTC,µg/m³,AirNow,1.0,41.2222,-88.1906,POINT(41.2222 1)
BLAIR STREET,St. Louis,US,pm25,0.6,2022-05-06 08:00:00.000000 UTC,µg/m³,AirNow,1.0,38.656449,-90.198548,POINT(38.656449 1)
Triple Oak - Near Ro,Raleigh-Cary,US,pm25,9.0,2022-05-15 22:00:00.000000 UTC,µg/m³,AirNow,1.0,35.8652,-78.8197,POINT(35.8652 1)
Youngstown State,MAHONING,US,pm25,6.2,2022-05-09 21:00:00.000000 UTC,µg/m³,AirNow,1.0,41.106182,-80.640576,POINT(41.106182 1)
LWATTOWR,Thomasville-Lexington,US,pm25,11.0,2022-04-28 09:00:00.000000 UTC,µg/m³,AirNow,1.0,35.8145,-80.2627,POINT(35.8145 1)
Porthill,BOUNDARY,US,pm25,4.7,2022-05-08 13:00:00.000000 UTC,µg/m³,AirNow,1.0,48.998333,-116.359419,POINT(48.998333 1)
Phoenix JLG Supersit,Phoenix-Mesa-Scottsdale,US,pm25,3.0,2022-05-12 05:00:00.000000 UTC,µg/m³,AirNow,1.0,33.503601,-112.095001,POINT(33.503601 1)
Joshua Tree NP - Cot,RIVERSIDE,US,pm25,8.0,2021-09-01 18:00:00.000000 UTC,µg/m³,AirNow,1.0,33.7472,-115.8201,POINT(33.7472 1)
Carthage,HAMILTON,US,pm25,4.6,2022-05-04 20:00:00.000000 UTC,µg/m³,AirNow,1.0,39.194331,-84.478974,POINT(39.194331 1)
Yosemite Village - V,MARIPOSA,US,pm25,7.0,2022-05-10 02:00:00.000000 UTC,µg/m³,AirNow,1.0,37.748707,-119.587094,POINT(37.748707 1)
Walla Walla-12th St,Walla Walla,US,pm25,2.7,2022-05-05 13:00:00.000000 UTC,µg/m³,AirNow,1.0,46.0588,-118.3514,POINT(46.0588 1)
Garden City,ADA,US,pm25,5.0,2022-05-16 06:00:00.000000 UTC,µg/m³,AirNow,1.0,43.647888,-116.269409,POINT(43.647888 1)
JPRECC,Paducah,US,pm25,4.1,2022-05-06 21:00:00.000000 UTC,µg/m³,AirNow,1.0,37.0581,-88.5725,POINT(37.0581 1)
Hobbs Jefferson,Hobbs,US,pm25,9.0,2022-05-11 11:00:00.000000 UTC,µg/m³,AirNow,1.0,32.7267,-103.1233,POINT(32.7267 1)
Newark Firehouse,New York-Northern New Jersey-Long Island,US,pm25,9.6,2022-04-30 01:00:00.000000 UTC,µg/m³,AirNow,1.0,40.720989,-74.192894,POINT(40.720989 1)
Airway Heights-West,SPOKANE,US,pm25,2.0,2022-05-10 12:00:00.000000 UTC,µg/m³,AirNow,1.0,47.645351,-117.589027,POINT(47.645351 1)
Taos Fire Station,Taos,US,pm25,0.0,2022-05-04 18:00:00.000000 UTC,µg/m³,AirNow,1.0,36.3833,-105.5833,POINT(36.3833 1)
Capitol,Baton Rouge,US,pm25,8.7,2022-04-28 03:00:00.000000 UTC,µg/m³,AirNow,1.0,30.4622,-91.1769,POINT(30.4622 1)
St. Lukes Meridian,Boise City-Nampa,US,pm25,5.0,2022-05-04 17:00:00.000000 UTC,µg/m³,AirNow,1.0,43.600699,-116.347853,POINT(43.600699 1)
Princess Anne,SOMERSET,US,pm25,5.3,2022-04-12 03:00:00.000000 UTC,µg/m³,AirNow,1.0,38.176541,-75.701489,POINT(38.176541 1)
Longmont,Boulder,US,pm25,12.0,2022-04-27 22:00:00.000000 UTC,µg/m³,AirNow,1.0,40.164585,-105.100861,POINT(40.164585 1)
Laramie SLAMS,Laramie,US,pm25,7.9,2022-05-17 01:00:00.000000 UTC,µg/m³,AirNow,1.0,41.308825,-105.549137,POINT(41.308825 1)
State College,State College,US,pm25,11.5,2022-05-02 04:00:00.000000 UTC,µg/m³,AirNow,1.0,40.8114,-77.8769,POINT(40.8114 1)
Mesa - Brooks Reserv,Phoenix-Mesa-Scottsdale,US,pm25,9.5,2022-04-12 03:00:00.000000 UTC,µg/m³,AirNow,1.0,33.4105,-111.8651,POINT(33.4105 1)
PM2.5 Mammoth Lakes,GBU,US,pm25,-1.0,2022-05-12 00:00:00.000000 UTC,µg/m³,AirNow,1.0,37.645748,-118.966548,POINT(37.645748 1)
Orange Grove,PIMA,US,pm25,0.0,2022-05-07 20:00:00.000000 UTC,µg/m³,AirNow,1.0,32.322573,-111.037709,POINT(32.322573 1)
CTCLUSI Radar Hill-O,COOS,US,pm25,-2.8,2022-05-13 10:00:00.000000 UTC,µg/m³,AirNow,1.0,43.381943,-124.263885,POINT(43.381943 1)
Durham Armory,Durham,US,pm25,7.0,2022-05-02 21:00:00.000000 UTC,µg/m³,AirNow,1.0,36.032955,-78.904037,POINT(36.032955 1)
Stuart,MARTIN,US,pm25,4.9,2022-05-12 06:00:00.000000 UTC,µg/m³,AirNow,1.0,27.172459,-80.240692,POINT(27.172459 1)
Chehalis-Market Blvd,LEWIS,US,pm25,0.6,2022-05-16 08:00:00.000000 UTC,µg/m³,AirNow,1.0,46.664089,-122.967323,POINT(46.664089 1)
Vallejo,Vallejo-Fairfield,US,pm25,5.0,2020-06-11 00:00:00.000000 UTC,µg/m³,AirNow,38.10251,-122.237976,1.0,POINT(-122.237976 38.10251)
CC_Armory,CARSON CITY,US,pm25,2.0,2022-05-06 02:00:00.000000 UTC,µg/m³,AirNow,1.0,39.144804,-119.766409,POINT(39.144804 1)
Westlake,Lake Charles,US,pm25,5.6,2022-05-06 07:00:00.000000 UTC,µg/m³,AirNow,1.0,30.2625,-93.285,POINT(30.2625 1)
Cottage Grove City S,Eugene-Springfield,US,pm25,5.3,2022-05-04 09:00:00.000000 UTC,µg/m³,AirNow,1.0,43.7995,-123.0535,POINT(43.7995 1)
Bad River Tribal Sch,ASHLAND,US,pm25,6.1,2022-05-09 18:00:00.000000 UTC,µg/m³,AirNow,1.0,46.6144,-90.6986,POINT(46.6144 1)
El Rio - Rio Mesa Sc,Oxnard-Thousand Oaks-Ventura,US,pm25,19.0,2022-04-27 19:00:00.000000 UTC,µg/m³,AirNow,1.0,34.25239,-119.14318,POINT(34.25239 1)
Youngstown State,MAHONING,US,pm25,4.8,2022-05-26 05:00:00.000000 UTC,µg/m³,AirNow,1.0,41.106182,-80.640576,POINT(41.106182 1)
Lindon,Provo-Orem,US,pm25,7.0,2022-05-05 14:00:00.000000 UTC,µg/m³,AirNow,1.0,40.3414,-111.7136,POINT(40.3414 1)
Danbury,Bridgeport-Stamford-Norwalk,US,pm25,4.0,2022-05-05 14:00:00.000000 UTC,µg/m³,AirNow,1.0,41.4014,-73.4447,POINT(41.4014 1)
Denver - CAMP - 2105,Denver-Aurora,US,pm25,6.5,2022-05-18 10:00:00.000000 UTC,µg/m³,AirNow,1.0,39.751099,-104.987198,POINT(39.751099 1)
City Park,New Orleans-Metairie-Kenner,US,pm25,4.9,2022-05-06 21:00:00.000000 UTC,µg/m³,AirNow,1.0,29.9933,-90.1014,POINT(29.9933 1)
Yuma Supersite,Yuma,US,pm25,16.0,2022-05-18 01:00:00.000000 UTC,µg/m³,AirNow,1.0,32.690277,-114.614441,POINT(32.690277 1)
Quincy BAM,PLUMAS,US,pm25,5.0,2022-03-31 02:00:00.000000 UTC,µg/m³,AirNow,1.0,39.9369,-120.9478,POINT(39.9369 1)
WYLAM,Birmingham-Hoover,US,pm25,6.9,2022-05-16 17:00:00.000000 UTC,µg/m³,AirNow,1.0,33.4997,-86.9242,POINT(33.4997 1)
Ponca City,Ponca City,US,pm25,11.5,2022-05-08 10:00:00.000000 UTC,µg/m³,AirNow,1.0,36.697189,-97.081278,POINT(36.697189 1)
Portola,PLUMAS,US,pm25,13.0,2022-05-11 13:00:00.000000 UTC,µg/m³,AirNow,1.0,39.808334,-120.471664,POINT(39.808334 1)
Albany,Albany-Schenectady-Troy,US,pm25,2.3,2022-04-28 04:00:00.000000 UTC,µg/m³,AirNow,1.0,42.6425,-73.7547,POINT(42.6425 1)
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,pm25,4.0,2022-04-15 11:00:00.000000 UTC,µg/m³,AirNow,1.0,34.669589,-118.130689,POINT(34.669589 1)
Mayo Clinic,Jacksonville,US,pm25,2.7,2022-05-11 15:00:00.000000 UTC,µg/m³,AirNow,1.0,30.2603,-81.4533,POINT(30.2603 1)
WY/KC,Kansas City,US,pm25,7.9,2022-05-02 23:00:00.000000 UTC,µg/m³,AirNow,1.0,39.1175,-94.6356,POINT(39.1175 1)
Salinas AMS,Salinas,US,pm25,2.0,2022-05-07 22:00:00.000000 UTC,µg/m³,AirNow,1.0,36.694261,-121.623271,POINT(36.694261 1)
St Theodosius,Cleveland-Elyria-Mentor,US,pm25,5.3,2022-04-28 05:00:00.000000 UTC,µg/m³,AirNow,1.0,41.477011,-81.682383,POINT(41.477011 1)
Aberdeen-Division St,Aberdeen,US,pm25,1.9,2022-04-29 05:00:00.000000 UTC,µg/m³,AirNow,1.0,46.9772,-123.8317,POINT(46.9772 1)
Rockford,Rockford,US,pm25,11.5,2022-05-14 00:00:00.000000 UTC,µg/m³,AirNow,1.0,42.267002,-89.08917,POINT(42.267002 1)
Simi Valley - Cochra,Oxnard-Thousand Oaks-Ventura,US,pm25,15.0,2022-04-29 07:00:00.000000 UTC,µg/m³,AirNow,1.0,34.27632,-118.68369,POINT(34.27632 1)
Uniontown,Pittsburgh,US,pm25,4.6,2022-05-08 13:00:00.000000 UTC,µg/m³,AirNow,1.0,39.917663,-79.805499,POINT(39.917663 1)
Columbia Falls,FLATHEAD,US,pm25,0.3,2022-05-21 22:00:00.000000 UTC,µg/m³,AirNow,1.0,48.363694,-114.189272,POINT(48.363694 1)
Custer-Loomis (SO-AQ,Bellingham,US,pm25,0.0,2022-05-07 15:00:00.000000 UTC,µg/m³,AirNow,1.0,48.950699,-122.554398,POINT(48.950699 1)
Ranchos,DOUGLAS,US,pm25,4.0,2022-05-05 14:00:00.000000 UTC,µg/m³,AirNow,1.0,38.897611,-119.732101,POINT(38.897611 1)
Fair Hill,Philadelphia-Camden-Wilmington,US,pm25,0.0,2022-05-07 17:00:00.000000 UTC,µg/m³,AirNow,1.0,39.701099,-75.860001,POINT(39.701099 1)
MILWAUKEE COLLEGE AV,Milwaukee-Waukesha-West Allis,US,pm25,1.6,2022-05-04 05:00:00.000000 UTC,µg/m³,AirNow,1.0,42.93257,-87.93434,POINT(42.93257 1)
Bonifay,HOLMES,US,pm25,10.5,2022-05-09 23:00:00.000000 UTC,µg/m³,AirNow,1.0,30.8475,-85.6044,POINT(30.8475 1)
Ermelo-NAQI,Gert Sibande,ZA,pm25,168.231,2022-05-13 18:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.493348,29.968054,POINT(-26.493348 1)
Hendrina - SAWS,Nkangala,ZA,pm25,16.495,2022-05-02 07:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.151197,29.716484,POINT(-26.151197 1)
Buccleugh-NAQI,City of Johannesburg,ZA,pm25,32.382,2022-05-09 16:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.045,28.098889,POINT(-26.045 1)
Zamdela-NAQI,Fezile Dabi,ZA,pm25,100.49,2022-05-07 07:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.845083,27.855778,POINT(-26.845083 1)
Pietermaritzburg Airport - ORIBI,uMgungundlovu,ZA,pm25,11.656,2022-05-06 15:00:00.000000 UTC,µg/m³,South Africa,1.0,-29.637583,30.337389,POINT(-29.637583 1)
Steelpoort,Sekhukhune,ZA,pm25,13.976,2022-05-08 12:00:00.000000 UTC,µg/m³,South Africa,1.0,-24.731501,30.134383,POINT(-24.731501 1)
New Germany,eThekwini Metro,ZA,pm25,10.0,2022-04-30 10:00:00.000000 UTC,µg/m³,South Africa,1.0,-29.798653,30.876572,POINT(-29.798653 1)
Sharpeville,Sedibeng,ZA,pm25,1.575,2022-05-08 13:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.689794,27.86778,POINT(-26.689794 1)
"Gliwice, ul. Mewy",Gliwice,PL,bc,0.26993,2022-05-14 14:00:00.000000 UTC,µg/m³,GIOS,1.0,50.279481,18.655736,POINT(50.279481 1)
"Gdańsk, ul. Leczkowa 1",Gdańsk,PL,bc,0.22761,2022-03-31 23:00:00.000000 UTC,µg/m³,GIOS,1.0,54.380279,18.620274,POINT(54.380279 1)
"Rzeszów, ul. Piłsudskiego",Rzeszów,PL,bc,0.32238,2022-05-23 05:00:00.000000 UTC,µg/m³,GIOS,1.0,50.040675,22.004656,POINT(50.040675 1)
"Szczecin, ul. Piłsudskiego",Szczecin,PL,bc,0.072,2022-05-04 16:00:00.000000 UTC,µg/m³,GIOS,1.0,53.432169,14.5539,POINT(53.432169 1)
" Olsztyn, ul. Puszkina",Olsztyn,PL,bc,0.15154,2022-05-15 23:00:00.000000 UTC,µg/m³,GIOS,1.0,53.789233,20.486075,POINT(53.789233 1)
"Czerwionka-Leszczyny, ul. Kopalniana",Czerwionka-Leszczyny,PL,bc,1.14685,2022-05-06 07:00:00.000000 UTC,µg/m³,GIOS,1.0,50.16385,18.659977,POINT(50.16385 1)
"Krapkowice, ul. 3 Maja",Krapkowice,PL,bc,0.22428,2022-04-27 15:00:00.000000 UTC,µg/m³,GIOS,1.0,50.486194,17.97477,POINT(50.486194 1)
"Łódź, ul. Gdańska",Łódź,PL,bc,0.4,2022-04-28 11:00:00.000000 UTC,µg/m³,GIOS,1.0,51.775411,19.4509,POINT(51.775411 1)
Portland Near Road,Portland-Vancouver-Beaverton,US,bc,0.11,2022-04-07 03:00:00.000000 UTC,µg/m³,AirNow,1.0,45.39916,-122.7455,POINT(45.39916 1)
HU-Beltsville,Washington-Arlington-Alexandria,US,bc,0.3,2022-05-22 01:00:00.000000 UTC,µg/m³,AirNow,1.0,39.055302,-76.878304,POINT(39.055302 1)
Portland Humboldt Sc,Portland-Vancouver-Beaverton,US,bc,0.27,2022-05-02 00:00:00.000000 UTC,µg/m³,AirNow,1.0,45.558081,-122.670985,POINT(45.558081 1)
Portland Cully Helen,Portland-Vancouver-Beaverton,US,bc,1.09,2022-05-04 13:00:00.000000 UTC,µg/m³,AirNow,1.0,45.562203,-122.575624,POINT(45.562203 1)
Seattle-10th & Welle,Seattle-Tacoma-Bellevue,US,bc,2.4,2022-05-02 14:00:00.000000 UTC,µg/m³,AirNow,1.0,47.597222,-122.319722,POINT(47.597222 1)
HU-Beltsville,Washington-Arlington-Alexandria,US,bc,0.2,2022-04-29 03:00:00.000000 UTC,µg/m³,AirNow,1.0,39.055302,-76.878304,POINT(39.055302 1)
Gemilercekeği,Giresun,TR,co,550.62,2022-04-11 19:00:00.000000 UTC,µg/m³,Turkey,1.0,40.9144450215632,38.3985642578632,POINT(40.9144450215632 1)
LU0102A,Luxemburg,LU,co,180.0,2022-05-04 16:00:00.000000 UTC,µg/m³,EEA Luxemburg,1.0,49.50503999947,5.97694,POINT(49.50503999947 1)
LA BOCA,Buenos Aires,AR,co,0.43,2022-05-02 15:00:00.000000 UTC,ppm,Buenos Aires,8.0,-34.62527,-58.36555,POINT(-34.62527 8)
GR0002A,ΑΤΤΙΚΗ,GR,co,300.0,2022-04-28 06:00:00.000000 UTC,µg/m³,EEA Greece,1.0,37.97820663,23.72684288,POINT(37.97820663 1)
GR0022A,ΑΤΤΙΚΗ,GR,co,1200.0,2022-05-14 17:00:00.000000 UTC,µg/m³,EEA Greece,1.0,38.03083801,23.78735733,POINT(38.03083801 1)
AT60142,Steiermark,AT,co,891.21347,2022-05-05 09:00:00.000000 UTC,µg/m³,EEA Austria,1.0,47.3755555550207,15.0745,POINT(47.3755555550207 1)
Prospect,Sydney North-west,AU,co,0.1,2022-05-09 20:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-33.7947222,150.9125,POINT(-33.7947222 8)
Alphington,Melbourne,AU,co,0.33,2022-05-24 20:00:00.000000 UTC,ppm,Australia - Victoria,1.0,-37.7784081,145.0306,POINT(-37.7784081 1)
Campbelltown West,Sydney South-west,AU,co,0.0,2022-05-18 23:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-34.0666667,150.7952778,POINT(-34.0666667 8)
Camden,Sydney South-west,AU,co,0.2,2022-05-25 02:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-34.0416667,150.6902778,POINT(-34.0416667 8)
Newcastle,Lower Hunter,AU,co,0.1,2022-05-08 02:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-32.9325,151.7583333,POINT(-32.9325 8)
Geelong South,Geelong,AU,co,0.4,2022-05-11 01:00:00.000000 UTC,ppm,Australia - Victoria,1.0,-38.17356,144.3703,POINT(-38.17356 1)
Newcastle,Lower Hunter,AU,co,0.2,2022-05-04 12:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-32.9325,151.7583333,POINT(-32.9325 8)
Monash,Canberra,AU,co,0.0,2022-05-16 11:00:00.000000 UTC,ppm,Australia - ACT,1.0,-35.418302,149.094018,POINT(-35.418302 1)
BG0041A,Хасково,BG,co,440.0,2022-05-11 00:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,42.056383,25.59345,POINT(42.056383 1)
BG0045A,Русе,BG,co,210.0,2022-05-16 13:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,43.851367,25.964086,POINT(43.851367 1)
BG0018A,Кърджали,BG,co,2360.0,2022-05-15 20:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,41.636078,25.379683,POINT(41.636078 1)
